Product Name,Material Type,Carbon Footprint (kg CO₂),Energy Consumption (kWh),Brand Policy (Eco-Certified),Number of Certifications,Sustainability Score
Product_544,1,14.415392255775208,91.00337510278248,0,2,84.5916288515559
Product_305,1,21.901558614005097,68.73609852536882,1,3,100.0
Product_398,3,67.0410515221019,173.8845160403607,0,0,31.70257103087691
Product_1286,1,37.02674116807152,182.3778500277143,1,4,75.68396308701783
Product_1234,3,16.25065799207768,400.37437972657233,1,0,34.25611274378697
Product_1455,3,20.74409472749915,205.0225717659584,1,5,81.98618108048154
Product_251,3,72.67117866022545,167.4784987883366,1,5,75.16871091221995
Product_446,1,27.54921725260761,70.32952686797361,0,1,77.15948600010148
Product_1437,1,40.81254293163318,126.57004533191997,0,4,82.7301031741404
Product_925,3,49.19306903190474,161.75018402123732,1,3,78.05342867980016
Product_566,2,25.559905385861438,133.0671339472362,1,2,90.60662051762203
Product_1394,2,18.665876800878106,74.93113103017089,0,3,94.22727346516703
Product_819,3,43.38261512388952,210.3792757286118,1,2,66.23283729233289
Product_900,1,13.360284154897268,83.74466015270774,1,5,100.0
Product_363,2,38.255818180894,108.31276651748504,0,2,69.209537606056
Product_1164,4,51.14008744049991,125.4010019358528,1,0,72.11787357426475
Product_1006,1,54.1718186011418,218.98503162267647,1,2,71.84995125738982
Product_1326,1,80.28886006424926,93.6620280892422,1,5,77.84959476412644
Product_1460,3,27.45307445482111,309.74875874968274,1,3,55.92911012836021
Product_750,2,20.70056288984558,115.47347745443004,1,2,96.5550230641912
Product_1428,2,19.660880045336334,282.24132937394035,0,0,50.782492578041236
Product_26,1,21.624764428452245,83.39339533504068,0,1,77.50893871876575
Product_995,2,24.098027109535177,135.1638613866226,1,4,100.0
Product_554,1,22.77051895328171,86.51108588786246,0,0,71.31252334578664
Product_496,2,23.78794224693508,106.51765650216328,1,5,100.0
Product_1254,1,76.56654679421328,209.580772015199,0,3,53.7645928197455
Product_497,2,40.28532686226302,110.17674369434482,1,5,100.0
Product_1406,3,128.05859376993823,278.9385021046786,1,0,13.33871686481983
Product_742,2,20.82610159608397,102.58286785573203,0,1,74.07037563081161
Product_405,2,27.16388634144618,130.70931221595058,1,2,90.2761943860868
Product_229,3,45.1146720488967,213.154437867616,0,1,39.81177640202844
Product_985,1,21.076044814247524,91.82210962349347,0,2,81.09755566817753
Product_271,1,23.028407767037287,54.20638311296914,1,2,100.0
Product_924,2,43.26038451209406,123.8933677456568,0,1,58.59113419482162
Product_879,1,29.02806684413314,96.63764695301566,0,2,76.15843718733029
Product_954,3,50.52989386072045,167.1678195043217,0,2,51.30148916877543
Product_807,3,59.53982530639621,202.8177721423017,0,1,34.666532918341545
Product_491,2,30.571248398289637,116.30851270641269,0,0,61.45267325957265
Product_990,2,46.40470213764455,105.28251727244654,0,0,55.74114547668841
Product_435,2,45.71537770996259,118.33991603231344,1,5,98.47432793855604
Product_1381,3,26.191619017438565,60.92418676902482,1,4,97.69430532854278
Product_811,1,20.88978195921699,77.67358881049249,1,2,100.0
Product_32,3,40.67790659558324,175.23227442637452,0,2,54.61459181693348
Product_313,3,61.8572126431139,164.30619527234023,1,4,76.210154623975
Product_766,3,63.874075075510376,161.47419583381918,1,2,65.76812329548098
Product_1430,1,47.99182891632324,212.01262480040415,1,4,67.40096615922624
Product_1481,4,31.203816800413442,177.09296841211602,1,2,70.5147188580379
Product_1500,3,94.63514141054449,160.73329498532155,0,3,54.7677062585112
Product_720,3,75.91676747830664,191.3665523583207,1,2,53.76830578918254
Product_1402,1,246.29428244057988,50.78567210362999,1,4,22.179150330252554
Product_1363,2,14.628862644348514,167.50672179027606,1,2,77.75388980593661
Product_1058,4,93.09227416678918,195.00113705747634,1,3,67.57220404421561
Product_1301,4,67.72163277205877,267.27018802104175,1,1,40.20690032662317
Product_993,2,38.23256366758167,130.914251050686,1,5,99.70086795607196
Product_955,2,22.67868573576719,121.9022037952692,0,1,69.28021637306256
Product_321,1,15.442902744599252,87.62341687932471,0,2,84.75386525183544
Product_117,1,19.240116072882653,55.935454775455575,1,5,100.0
Product_1177,2,86.40368910907945,66.00960208358212,0,1,72.47793305891796
Product_84,1,25.88050378540592,59.53049165372249,1,3,100.0
Product_548,2,23.37741171235811,102.92289936184385,1,4,100.0
Product_287,1,13.325667375121588,52.53112361345371,0,2,92.83094158974846
Product_1132,3,43.25931044371947,157.95097845838308,0,4,91.22710902104585
Product_207,2,28.92645353956462,118.12509922657566,1,3,96.91175338490255
Product_30,3,79.04055293116855,185.45482088286076,1,3,58.388759357843576
Product_1055,3,82.31014764328123,167.14301554044283,1,2,68.59265415297135
Product_226,2,25.640742038462484,114.89886177479218,1,2,94.19985662581033
Product_899,2,32.15308083582699,148.78009595783263,0,1,59.16744039051999
Product_817,3,41.269750614919545,192.43720260536347,0,1,45.877684171467536
Product_275,1,12.737712601376144,83.08593413219782,0,0,77.01395687287237
Product_834,2,23.27792630928864,109.08817988805971,1,2,96.54340086774374
Product_883,1,14.56159543897865,72.92592810935076,0,2,88.13401665864052
Product_697,3,47.63706340286574,200.37194345899564,1,4,76.107079606768
Product_345,1,13.61150690254667,94.30430544067582,0,2,84.3333854605915
Product_375,2,22.03005085700005,124.48929339941203,1,3,99.08711589161756
Product_547,1,23.090224285622703,84.46552060513451,0,1,76.56178373616174
Product_291,2,45.19406856906852,114.59555867489036,1,3,89.48385398048767
Product_856,2,48.72344057114289,104.07236064455796,1,4,94.82380758551696
Product_960,1,16.951430484779642,65.60320223260103,1,4,100.0
Product_571,3,61.636200153523234,204.41260019631008,0,1,33.29937988397636
Product_147,3,40.36153876317169,242.87634212054925,0,1,36.2439621943043
Product_833,2,26.01423546585208,115.51176418723524,0,0,63.8905294296269
Product_286,3,74.4676361514938,186.8725155470846,1,5,70.39167881483618
Product_918,1,24.35195531316353,86.46549002386031,1,2,100.0
Product_350,3,57.3106751839705,235.3284798567202,0,2,34.278966436670714
Product_1233,2,45.494917139344565,209.8288708722036,1,1,56.60244837039887
Product_1452,4,91.60708537970345,172.84134842003377,0,1,46.011317854098735
Product_270,1,21.083560050315867,94.89823234238943,0,2,80.47857350636417
Product_696,2,36.75927189351276,118.54868562960846,0,0,57.91062692732193
Product_162,3,51.55539755636663,193.20672850666176,0,2,45.58095552048432
Product_998,3,57.96155071720504,163.0317988091291,0,2,48.412864879571664
Product_519,1,11.347012029375437,87.67360553297983,0,1,81.79177287871632
Product_208,3,47.44543591013392,198.79001952793016,1,2,66.51927813934701
Product_385,3,64.145488022375,197.1902510564523,0,2,38.489205777522045
Product_694,3,65.45497126133498,208.2144802814742,1,2,55.62961831303767
Product_1331,1,89.25642881660725,251.85017476862856,0,1,34.98272369889318
Product_1328,1,37.73057613602139,147.49337559529042,0,3,76.67029201309896
Product_1028,4,18.089791461982347,174.8990752920698,0,1,82.0831550321983
Product_62,1,20.461308495382383,75.07589801750832,0,1,79.75416614880714
Product_40,3,60.71842110850316,246.83269600992548,1,3,55.274250243763326
Product_828,2,32.22752625721451,131.5861209163292,0,0,57.56901268812691
Product_1450,2,19.887054417514015,223.10556374353973,0,4,75.57369639233913
Product_521,1,16.917661139059135,74.99794959823942,1,2,100.0
Product_383,1,29.95868221066675,88.97583507120316,1,2,97.225491880426
Product_1454,4,57.83706025846487,196.00115433163305,0,3,62.35685575979234
Product_884,1,14.240896798164531,78.22953194667318,0,2,87.2336452115831
Product_1290,3,197.37624531302203,178.75218645706934,1,1,8.105486171881893
Product_460,1,19.917514701575417,60.8945689813372,1,5,100.0
Product_240,3,40.058952883452456,242.6585383218381,1,3,66.43881589390614
Product_1241,3,24.786913496568687,244.15688745569233,1,3,66.70104715784711
Product_726,1,14.974285451752598,53.8593765113234,0,1,86.74098197185903
Product_950,2,46.756164344322045,145.5560250695979,1,3,82.51071281391941
Product_372,3,56.14404009446365,166.08602934850978,0,1,43.71077408306621
Product_1204,1,28.75245201138628,142.48777609327047,1,3,80.56347538202422
Product_674,2,40.05717940168742,126.87700718201732,1,2,84.59600886275283
Product_20,2,35.07698229390327,117.85961669965224,0,1,63.88958551311792
Product_438,1,13.0779181267971,78.84406006556043,0,1,82.69222892348937
Product_130,2,42.12525078377021,103.52678187964784,0,1,63.232018232185325
Product_1179,1,87.07365285272091,72.49355140177816,0,2,76.62854900400592
Product_1140,2,87.72837450344636,148.11854851792995,1,5,83.8696327971731
Product_428,1,17.002505183334602,51.39261204105373,1,4,100.0
Product_999,3,49.4991422700903,184.5627037036159,1,2,68.33788812423165
Product_416,1,13.340678921841503,80.29984836355128,0,1,82.26969086636899
Product_327,1,29.00474707641605,76.49702934651165,1,3,100.0
Product_1403,2,26.6886109048103,300.95815054876385,1,3,57.51526360100182
Product_1016,2,83.03297788892407,283.8803122622296,1,3,61.70207540709981
Product_623,2,20.165173974812625,138.72428015598956,1,4,100.0
Product_857,2,20.265898553404067,121.75072971701115,1,5,100.0
Product_1307,1,90.8145349512476,293.6912456933666,0,3,36.161225913058345
Product_649,2,47.22833007669665,114.12751337593194,0,0,53.5603322864653
Product_239,3,49.216666484694,190.6332230963768,1,5,82.26502213837765
Product_1025,2,51.601194120348914,296.7373565844409,0,1,59.845906105451235
Product_230,3,70.62187002063443,204.2940444489328,1,5,68.83025609989622
Product_121,1,20.11777357768932,79.74236897509547,0,0,73.99263941613624
Product_1143,4,55.358637464201095,273.78229253873127,1,4,76.01417950686654
Product_504,2,45.11123375728821,140.8327621600812,1,5,94.27783068933964
Product_197,3,51.299842638914086,231.31420044817253,1,2,58.087238590908456
Product_1272,4,25.032832571489127,174.80180393553178,1,0,65.01823800964904
Product_167,2,47.8425092097815,101.9905719722877,0,1,60.68063100065172
Product_836,3,58.60038070105711,241.5138820404896,0,1,27.397033241373528
Product_943,2,29.48810449187921,121.06504408166823,1,5,100.0
Product_729,1,13.340838158018997,56.16418896494734,1,4,100.0
Product_146,3,40.4841246710443,208.07685836144216,1,2,68.14256599218942
Product_640,3,66.26917938886432,202.4254720537737,0,0,26.38031589481312
Product_1168,2,48.94229751216696,59.07790599571709,1,5,100.0
Product_1309,2,70.35040236325833,237.9665718816514,0,5,59.682373390611886
Product_1170,4,90.07379686280952,135.47220008766058,1,1,64.43064093239109
Product_227,2,30.661537060572183,104.48797502800784,1,3,98.77163646411232
Product_826,3,75.44373741252832,152.58389722200113,0,0,31.76135184933561
Product_457,2,46.45783274913932,117.16377445322242,0,1,58.33832873478585
Product_1211,2,62.33308585910337,64.66858407531566,0,4,84.48313233801647
Product_1207,4,66.61493171155118,334.7473694871804,1,3,38.472668477880035
Product_626,2,21.10164087502464,130.29484075897415,0,2,73.39021141069286
Product_1283,3,77.26196118189071,174.9192681302446,1,3,58.72042336680156
Product_19,2,25.24515881781237,118.45680969046025,0,0,63.686058653001766
Product_996,2,39.549192814318296,141.72291264280483,0,0,51.880821064279885
Product_1171,1,20.344472604857977,222.6038677084399,0,4,91.63627144769862
Product_937,2,41.20929462367148,122.45188801849808,0,1,59.90497508446464
Product_1062,2,90.14859903795023,252.62423080872045,1,0,47.692997207742884
Product_1445,1,66.78750300696268,290.0644474927384,0,5,53.11470682365231
Product_822,1,11.463918475368873,89.81218047281936,0,1,81.3056046677517
Product_222,3,66.18602747463818,169.23157727843503,0,2,43.06067080699389
Product_1280,2,34.64774235178351,261.1547823431794,1,4,64.70007282539885
Product_301,3,71.44822609044232,230.5119208754665,0,1,23.17350277968553
Product_1261,1,33.56643129743247,242.22415258566434,0,3,63.918126158048985
Product_1387,2,68.25235782389112,243.28486040903317,0,1,43.618945700283135
Product_576,1,10.650523589825038,56.02236699982827,0,0,83.47026480512183
Product_1459,1,31.273904516259705,285.19769593755524,1,3,58.27447902867582
Product_1187,2,76.34119272141125,159.15084962542971,1,0,61.182557221033655
Product_764,2,31.68445684707261,136.97905886108714,0,2,66.76195980424626
Product_732,1,24.72804030131281,67.90698582645723,1,5,100.0
Product_214,1,13.570893241086672,96.71520570837453,1,2,100.0
Product_959,1,25.12326657790492,55.99764708654849,0,2,86.23883729373784
Product_1060,3,27.246517231671348,124.42502242323933,0,4,99.38354258817466
Product_419,3,58.01016984571561,191.8932977983946,0,2,42.61625551746327
Product_1014,2,17.649443587917524,263.7946598909965,1,4,88.32570093452509
Product_796,1,18.13815921445741,57.93683816871548,0,0,79.3435527590282
Product_124,3,63.74243741515144,229.51102825267247,1,4,62.22657564188978
Product_930,2,21.629961044687114,115.7834240582033,0,1,71.02833466601578
Product_489,3,57.75677818025511,165.4786034846112,1,5,83.0258902129502
Product_1088,1,60.29212740623453,251.7438824038841,1,5,81.73797353774123
Product_381,2,24.97323620489827,109.2888477349354,0,1,70.65561235056379
Product_1424,4,62.242095038809296,145.09218424865443,0,0,56.45143909911859
Product_790,2,46.409442864467806,112.08294604095926,1,5,99.37868935957424
Product_676,3,48.0901672209814,248.0005463196817,0,2,36.35480712557296
Product_393,1,18.427140045541403,93.27811915861017,1,2,100.0
Product_575,2,21.90922727859927,139.89023406705363,0,2,71.06733954728963
Product_1498,3,55.14182699870726,141.24404653127,1,4,75.51375357076196
Product_621,1,21.35081696523116,78.29252801566233,1,5,100.0
Product_429,2,47.45270205221129,122.4539257067438,1,2,81.78286383254559
Product_343,3,64.8516979619844,195.4956879727737,1,4,68.47501342445305
Product_1085,3,53.59596024204438,173.14861462686125,1,3,81.60635046470057
Product_463,1,23.66517527319192,79.67306913523619,0,0,72.2327985363568
Product_1487,4,85.61761228565625,172.61271054450995,1,4,60.141929118343825
Product_217,2,41.79385145339015,101.26743021319692,1,3,93.84958823066556
Product_69,2,44.82613686700623,135.93590566311013,0,2,60.39975043387486
Product_1133,3,77.95683963942888,69.51020322383508,0,4,89.66192778578784
Product_515,1,23.757714446016266,56.41629310943823,1,5,100.0
Product_1441,3,373.14239548098146,168.22138584776715,1,4,0.0
Product_173,3,63.08490344153283,237.35342642452144,0,2,30.98686299432929
Product_786,1,23.53026771554493,56.99936883608815,0,1,81.8349923750099
Product_233,3,60.90040724342354,159.9146112277624,1,4,77.56687413273575
Product_1310,4,26.17582227393483,77.73290466523156,1,2,87.17852650433807
Product_1320,2,83.77960434160396,152.73433857957082,1,4,63.766987693503
Product_837,3,73.89551722285495,235.4515435910749,1,3,50.961932670357534
Product_280,1,23.30073349092511,91.7473602847202,0,0,70.00016119759341
Product_403,3,63.90673130810812,180.70877433602487,1,3,66.90487947874095
Product_1352,1,41.02038285219816,284.91989605677736,0,1,46.90488159321404
Product_422,1,20.25377022033017,96.44297749227827,1,2,100.0
Product_198,3,54.122015664012096,208.84312404534523,0,0,31.17036735892489
Product_1138,3,40.23274582404994,267.7807977726357,0,3,76.15209647552145
Product_99,1,12.212634739104145,77.33478410360651,0,0,78.42672580972662
Product_908,3,59.7027628301319,206.89214058447163,0,1,33.770190468039715
Product_1299,1,90.7768342139787,288.85098532556475,0,1,28.90046022627274
Product_1163,3,77.80220760460772,56.413454690922286,1,2,81.01799224952546
Product_189,2,43.29342339499173,131.2716725083297,1,4,92.0989538008382
Product_1409,3,40.01241764681429,268.55124619292667,1,2,53.712966894676
Product_111,3,79.24770116656464,209.60435954776472,0,0,18.455277507164737
Product_131,3,77.74806371280883,177.17175988981796,1,4,65.69161616563198
Product_535,1,23.665907532130102,79.27818643966509,1,2,100.0
Product_212,1,12.082171639691476,61.02230021227095,0,0,81.75445413770008
Product_1153,1,11.264663268515294,262.0476199836539,0,5,95.41583902108002
Product_754,1,29.30237392872091,69.65735647470076,0,2,81.4173417406994
Product_868,3,42.50259368877806,210.69731162742653,0,1,41.60924083012566
Product_1226,2,68.76273674138992,244.1678193780402,1,2,47.30786923380751
Product_1237,3,98.62347236142698,102.74615305321143,0,3,62.06986171551885
Product_966,2,42.83113370752349,142.0174088794254,0,2,60.18095137035317
Product_541,2,20.540196668013635,116.31102534904656,0,0,66.46769659618387
Product_324,3,74.6118303563565,218.4435361069308,1,2,49.0053776004356
Product_186,1,19.441338902199984,77.53316897204257,1,4,100.0
Product_141,3,66.66401916186477,232.08490092631288,1,4,60.25101023380505
Product_412,2,47.27660617584681,111.99099761032952,1,2,83.96349739001069
Product_23,2,31.02603266874594,122.03324417121468,0,2,70.0803348313841
Product_430,3,69.93537398704925,222.26835744744864,1,3,55.57864151698564
Product_455,1,11.739735198228203,83.98165911975718,1,2,100.0
Product_1423,3,87.16586156438198,249.38650124012426,1,4,48.08397326644767
Product_423,1,14.613396234355172,66.59857523679227,0,2,89.37358683546395
Product_774,3,65.98035718829789,203.91937941273144,1,5,71.22594552330477
Product_1473,1,62.74091779795436,237.56232330546354,0,0,42.40633027489645
Product_1427,2,34.63257606611624,161.536786880646,1,2,71.64808034476242
Product_599,3,50.1308953409086,185.0006868473179,1,3,72.93441496008212
Product_316,2,34.893834570659,130.01257050497915,1,4,96.55056861367468
Product_12,3,55.16376194687744,171.1714372147971,1,3,73.18383158360186
Product_653,2,44.71371152663884,102.7483153419911,0,2,67.09348116828237
Product_57,3,49.864145399120986,166.68485782055777,1,5,86.73095573632796
Product_1162,1,45.881501965344086,290.20197318217447,0,5,82.21535209217933
Product_355,1,27.240853019786268,69.84960811037371,1,4,100.0
Product_396,2,27.758625046641164,116.81616971351669,0,2,72.75745353397609
Product_48,1,24.617349504072884,63.05242631174241,1,5,100.0
Product_290,3,53.81367808979552,244.71529360063548,1,5,69.15010223497514
Product_1032,4,54.72435647034824,114.74067563275602,0,3,87.10862549561992
Product_1189,2,66.60600197464169,215.34901714067215,0,1,63.48329769354028
Product_802,2,41.664297063677175,135.0782632801471,1,2,82.152198812132
Product_137,2,25.22328006002253,112.34805834959462,0,2,74.91874830006981
Product_711,2,47.49905707523622,113.04246229810444,1,5,98.641979002761
Product_791,1,12.131860606159815,99.82631543993097,1,5,100.0
Product_986,1,16.11048621316047,77.44548158200358,1,3,100.0
Product_1036,3,57.92003930878095,136.1163024379031,1,5,94.0123579635754
Product_997,2,42.15792374396992,102.81069527299393,0,0,58.358899073416254
Product_272,2,41.23042804222747,118.16276758379053,1,3,90.75223246212816
Product_370,3,78.82706181638977,162.7110490867024,1,2,58.04425927446464
Product_560,1,14.599092117821725,77.82323186744111,0,1,82.13580756760092
Product_843,3,74.10189684983882,200.8479035308026,0,2,32.779470868920065
Product_473,3,50.75414057528774,228.31600290279027,0,2,38.95972913179807
Product_885,2,35.67729798010235,105.62515652633158,1,4,100.0
Product_1225,4,80.74435080602402,296.90018737330587,1,2,35.20444911189571
Product_967,3,51.65843653975176,158.54024842908737,1,2,72.46273204430665
Product_4,3,51.49638385862319,153.34235724355037,1,3,78.58333662197833
Product_628,2,30.165819480162547,101.35533261681164,0,0,64.64602373655639
Product_869,3,48.42027758661372,168.8499852795561,1,5,87.0198641507819
Product_1049,4,23.708216660059193,235.64255927236667,0,1,74.32327907474557
Product_307,1,19.92732494402473,52.52865519121144,1,4,100.0
Product_1466,1,46.31131227236761,697.9410227240618,1,1,0.0
Product_1114,1,68.6811726303055,257.8242150129855,0,3,68.61322670960979
Product_1061,1,23.713940745980263,249.20834018293814,1,2,77.96498375791211
Product_1477,3,94.87474638504666,229.5670619335763,1,0,32.358779475197224
Product_177,3,62.56296115334071,182.0016113087392,0,0,32.3181971615818
Product_346,1,21.358904611052587,94.78449721333082,1,4,100.0
Product_311,1,12.131965062675436,61.21592794267632,1,3,100.0
Product_877,1,10.868250657096382,83.44382655203427,1,4,100.0
Product_970,2,23.160947667525694,140.97478426930263,1,2,90.22456931237662
Product_1067,1,65.50343010198785,152.87859305155516,0,4,85.06111166424813
Product_1242,1,38.63635560001716,169.59782833252757,1,1,65.03760129011485
Product_1340,1,93.05805408258631,91.9666045606039,1,0,53.634690387004206
Product_195,3,60.66793540905071,223.22192063122225,1,4,65.02164816923019
Product_472,2,29.430503395512453,138.31736065523262,1,5,100.0
Product_598,1,15.833251574186065,97.02519764397012,1,2,100.0
Product_1238,2,25.064667975252856,182.24216328526265,0,1,67.8910417158721
Product_563,1,23.033336507517703,51.04670589133666,0,0,78.27399056797381
Product_21,1,20.1522075736891,88.76220259174747,0,2,82.17145569480596
Product_1349,2,22.401666086094146,141.91826381429203,0,2,78.87167729772324
Product_1173,3,85.82057488828599,231.87006852602744,1,0,51.06682068091146
Product_502,2,45.67211776717359,101.72156542866573,1,5,100.0
Product_1212,1,94.42183722867686,259.59690257892777,1,1,32.01282158312394
Product_867,1,13.62876695391254,54.078746280568296,0,1,87.36986726693007
Product_1102,4,83.67878390542175,75.25875311050103,0,2,77.37048951732336
Product_667,1,11.443968179583518,69.16076829736258,0,1,85.44586225073573
Product_611,3,74.19896078245898,226.2187511194082,0,1,22.65676938488886
Product_501,2,25.24644311527878,101.05045784931804,0,0,67.166686872497
Product_469,1,26.493619318502983,67.13654627139536,0,1,78.32588108646942
Product_454,2,40.03759996410881,130.51815039090786,1,4,93.87756993976402
Product_799,3,40.76579471987347,215.79499112045923,1,5,81.45810441597142
Product_1400,3,34.14815684937453,230.59584339484064,1,0,53.45876859349282
Product_196,2,24.944444471883116,107.42533908218404,1,3,100.0
Product_917,3,45.04008111455977,169.10621393463583,0,1,48.65871665579295
Product_798,2,36.2907375187299,117.9837780611534,1,5,100.0
Product_1154,2,57.09119014109809,276.11037730991495,0,2,65.26160522667908
Product_1059,2,22.856395393853095,174.1746236732317,0,2,85.7256190145209
Product_1094,2,58.55361028359689,266.55845091944065,1,3,70.77807182297687
Product_1362,4,84.09407029795717,255.5593695055549,0,0,32.23316996988176
Product_312,3,72.6851256806234,154.4588092734144,1,4,72.76567530500542
Product_1330,1,96.32755986861055,214.2422656443524,1,0,34.14901419933345
Product_845,3,43.40413944479141,234.53299756887267,1,3,66.39133076382976
Product_1181,2,16.656087881438033,208.75573405070276,1,0,74.12760023049832
Product_367,2,26.75950789853705,136.38155688498443,0,2,69.3439346737346
Product_1216,4,78.6838201359616,282.3835724058697,0,1,34.103127091533
Product_1426,1,140.95948321591456,142.84452828522916,0,5,49.23750163164553
Product_1433,2,98.45993413127643,242.16337727902416,0,1,33.21451646219964
Product_414,2,34.934375241028704,125.24557256250696,1,4,97.48369786698426
Product_1417,4,15.87389643646826,79.41874709390459,1,0,82.53132418315042
Product_180,1,24.99920940798356,55.81792425822479,1,2,100.0
Product_1329,2,50.91896221093759,233.6093241832343,0,2,55.1369645986867
Product_751,3,70.49210498003839,155.82378308202752,0,0,33.5891908935753
Product_114,3,49.67908521268181,240.9564427380301,1,5,71.96916884605307
Product_1422,1,11.184223866934182,79.27232293739873,0,1,88.19467320596323
Product_1248,3,101.15157184103374,121.60405452927978,0,0,46.35634167624623
Product_104,1,12.998348546975476,96.57774571547404,0,0,74.18527658341745
Product_1116,3,46.53202115724153,179.447401638592,1,5,93.09565348896834
Product_756,3,64.98456192458127,226.6848897817773,0,2,32.170741081353896
Product_399,3,68.26519479514837,244.9281171755984,0,2,26.88177916730613
Product_945,3,62.27139643712752,169.96697380406468,1,2,64.87090702062329
Product_1146,4,35.60372798867316,192.13995087451914,1,4,90.10488651594613
Product_176,1,29.937485036918947,78.10944055322625,0,0,69.40936937089526
Product_1113,3,27.29032046274775,306.2038763202142,1,3,76.19251622915425
Product_309,3,57.50645312592814,214.51500833009032,1,3,63.343771771017856
Product_882,3,60.22035041559455,150.84955786072095,0,0,39.71991322005853
Product_174,2,27.22078135497515,119.610889671677,0,1,67.46743138817703
Product_1268,2,50.120721457826136,143.2649350220886,1,4,76.96800723644756
Product_128,1,28.449987623545915,78.39871486580402,0,1,75.09526321506624
Product_503,3,42.81967782572578,201.1938630681928,1,2,68.35138847349855
Product_1308,4,108.54254809495089,104.6913414837814,1,4,62.30640694419998
Product_366,2,24.537404862048035,148.49094323168924,1,2,88.03310892263812
Product_149,1,26.057068971960227,67.54095546675077,0,0,73.46327442066973
Product_1497,3,27.965120255673842,392.3924079316504,0,0,31.353346720766595
Product_1353,1,64.32916601702105,230.94174369679095,0,5,62.843530339523994
Product_1118,4,22.326447978606392,285.02757137786045,0,2,74.79930846863203
Product_1161,2,70.29001742630638,193.8870254616818,0,5,84.52429222593992
Product_315,3,42.06674886631844,206.6858433294095,0,1,42.62945690095888
Product_1267,4,14.892958602155186,249.24171312386542,1,5,77.40120752066588
Product_241,1,22.48297815698268,50.31895217032953,0,0,78.69472048744275
Product_1304,2,59.87611029603439,242.84453773485458,1,4,58.61668073615978
Product_1360,4,23.50586733808198,81.36978878681857,0,5,99.56747811364852
Product_337,1,14.99336017718372,83.98486084166726,0,1,80.70634774307469
Product_898,2,47.876841608955615,148.72196553192376,0,2,56.31718608913745
Product_39,1,25.204557197793733,50.5142247967846,1,2,100.0
Product_339,1,14.424188836392045,51.73363521130332,0,2,92.44117853954332
Product_1035,2,20.945507750831514,111.8995294611056,1,2,92.52639472863999
Product_56,3,49.12941453974796,159.76100381089915,0,2,53.483091967946194
Product_1236,4,25.582004377865562,60.98697134365973,0,0,81.8982527661981
Product_975,1,12.554269672704695,83.88616206006603,0,1,81.94563275163445
Product_492,2,45.2434265925428,123.42784972955673,1,2,82.69271675781727
Product_434,2,29.5028503120258,105.33118094682987,0,2,74.18233865462112
Product_1101,2,30.252917458645495,293.92199302917453,1,5,86.53192545948889
Product_973,3,70.42302569821129,176.76684371942974,1,2,59.4351184070084
Product_89,2,33.631320036798826,124.16160379377176,0,2,68.35201922284624
Product_1393,1,45.6282062750632,253.31419954214095,1,0,46.03299787240674
Product_944,3,43.48068873211155,222.849393384744,1,2,63.689776956995416
Product_264,3,46.69285216004241,223.26126992403988,0,1,37.00131993517082
Product_1217,2,68.21549809096425,108.44817344521412,0,0,59.857349651380396
Product_268,3,41.69689192827567,178.1284563553034,0,1,48.52586276480148
Product_494,3,59.6438291753266,198.8950926438452,1,5,75.39906688356766
Product_15,2,47.68271571540183,106.9627035392352,1,3,89.76610143445205
Product_409,3,69.4614091333917,194.73027562526005,1,4,66.32324030825214
Product_1210,3,77.65433928948396,303.9300502469331,0,2,35.23147371164066
Product_1312,4,64.28427775997622,217.85373096558322,1,3,56.82244313917084
Product_1157,1,29.640294841280237,267.151737241331,0,3,79.39273782348283
Product_1475,2,74.46532449221877,48.73008843720602,0,0,66.62762316214253
Product_510,1,16.837443320773723,83.62536313368246,1,5,100.0
Product_1079,3,11.99398393409395,76.55570291551771,1,5,100.0
Product_1219,3,149.18321139176518,68.54917111049025,1,4,53.503500346308655
Product_1033,1,91.60285884235766,228.4469302610812,1,0,49.67444932118458
Product_855,1,15.697458039238455,87.49299656441343,0,2,84.65267166749808
Product_1356,1,34.70571643838881,208.46564705932477,1,5,76.5831521876652
Product_334,3,73.31321507153083,246.2338057481207,0,2,24.09663131461044
Product_613,1,16.529226164879837,77.61830689086172,1,4,100.0
Product_1106,3,72.88210371928736,299.0092350657991,0,3,63.23444537763388
Product_651,3,70.66060198130339,204.5749679779436,0,2,33.75470541375959
Product_1496,1,80.15818989067687,304.87767758283775,0,0,26.212981900837434
Product_781,1,27.378099689574363,91.63058866630656,1,5,100.0
Product_1435,4,18.857637810450242,270.05128091557464,0,5,72.89213462900622
Product_306,2,32.88970438216805,110.29900179384808,1,4,100.0
Product_1198,2,34.796738192429174,307.5543727046389,1,4,78.80554127180736
Product_2,1,20.490227791405093,55.579649997862376,0,2,88.63895610472498
Product_397,2,24.94119060296888,146.02679425512773,0,1,63.32404584749001
Product_561,3,49.81409256664844,205.4099280395826,1,4,74.01096810875926
Product_1178,4,61.40146668834717,146.02773053525422,1,1,71.97678693997042
Product_578,2,23.447989911787005,123.75541824659176,1,3,98.52492139478814
Product_757,1,22.78239875631001,58.95158187207919,1,4,100.0
Product_353,3,42.26342624586862,159.07208827478308,0,2,57.05386922210907
Product_784,2,24.175901040370867,110.8726466108618,0,0,65.73752015764221
Product_776,2,25.83871510114616,131.01174244805603,0,2,70.87829395981571
Product_292,1,17.785912280839533,79.16261961562785,1,3,100.0
